tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,0-4,Laki-Laki,5259,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,0-4,Laki-Laki,3181,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PULO GEBANG,0-4,Laki-Laki,4816,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,0-4,Laki-Laki,1469,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,0-4,Laki-Laki,3163,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,0-4,Laki-Laki,2813,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,0-4,Laki-Laki,2872,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,KLENDER,0-4,Laki-Laki,3359,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,0-4,Laki-Laki,3370,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,0-4,Laki-Laki,1101,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,0-4,Laki-Laki,1226,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,0-4,Laki-Laki,1657,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,0-4,Laki-Laki,1752,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,0-4,Laki-Laki,1416,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,0-4,Laki-Laki,2296,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,0-4,Laki-Laki,1238,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,0-4,Laki-Laki,1946,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,0-4,Laki-Laki,3110,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,0-4,Laki-Laki,3075,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,0-4,Laki-Laki,2293,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,0-4,Laki-Laki,1935,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,0-4,Laki-Laki,1805,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,0-4,Laki-Laki,1336,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,0-4,Laki-Laki,1355,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,0-4,Laki-Laki,1298,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,MUNJUL,0-4,Laki-Laki,1201,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,SETU,0-4,Laki-Laki,995,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,0-4,Laki-Laki,1268,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,0-4,Laki-Laki,3195,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CEGER,0-4,Laki-Laki,955,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,0-4,Perempuan,295,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,0-4,Perempuan,315,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,0-4,Perempuan,108,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,0-4,Perempuan,112,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,0-4,Perempuan,281,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,0-4,Perempuan,193,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,GAMBIR,0-4,Perempuan,81,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,0-4,Perempuan,543,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,0-4,Perempuan,705,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,0-4,Perempuan,643,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,0-4,Perempuan,388,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,0-4,Perempuan,857,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,0-4,Perempuan,410,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0-4,Perempuan,1070,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0-4,Perempuan,839,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,0-4,Perempuan,514,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,0-4,Perempuan,1107,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,0-4,Perempuan,899,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,0-4,Perempuan,1280,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,0-4,Perempuan,1069,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,0-4,Perempuan,1218,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,0-4,Perempuan,695,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,0-4,Perempuan,1516,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,0-4,Perempuan,990,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,0-4,Perempuan,1440,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,0-4,Perempuan,286,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,0-4,Perempuan,360,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,0-4,Perempuan,1026,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,0-4,Perempuan,1260,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,0-4,Perempuan,674,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,0-4,Perempuan,790,
2019,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,0-4,Perempuan,877,
2019,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,0-4,Perempuan,1535,
2019,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,0-4,Perempuan,925,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,MENTENG,0-4,Perempuan,1048,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0-4,Perempuan,903,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,CIKINI,0-4,Perempuan,335,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,GONDANGDIA,0-4,Perempuan,131,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0-4,Perempuan,518,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,GELORA,0-4,Perempuan,122,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,0-4,Perempuan,856,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,0-4,Perempuan,852,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,0-4,Perempuan,1674,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,0-4,Perempuan,1604,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,0-4,Perempuan,942,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,0-4,Perempuan,516,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,0-4,Perempuan,1570,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,0-4,Perempuan,1021,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,0-4,Perempuan,829,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,0-4,Perempuan,1696,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,0-4,Perempuan,4041,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,0-4,Perempuan,580,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,0-4,Perempuan,1567,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,0-4,Perempuan,2829,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,0-4,Perempuan,1823,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,0-4,Perempuan,1591,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,0-4,Perempuan,2792,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,0-4,Perempuan,1905,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,0-4,Perempuan,1396,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,0-4,Perempuan,2454,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,0-4,Perempuan,2872,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,0-4,Perempuan,2248,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,0-4,Perempuan,1373,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,0-4,Perempuan,3640,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,0-4,Perempuan,3152,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,0-4,Perempuan,1779,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,0-4,Perempuan,2132,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,0-4,Perempuan,2273,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,0-4,Perempuan,2370,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,0-4,Perempuan,2824,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,0-4,Perempuan,1584,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,0-4,Perempuan,3592,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,0-4,Perempuan,1759,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,0-4,Perempuan,2330,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,0-4,Perempuan,3524,
2019,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,0-4,Perempuan,1426,
2019,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,0-4,Perempuan,3336,
2019,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,0-4,Perempuan,1076,
2019,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,0-4,Perempuan,1124,
2019,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,0-4,Perempuan,1890,
2019,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,0-4,Perempuan,1269,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,0-4,Perempuan,2848,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,0-4,Perempuan,3788,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,0-4,Perempuan,2925,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,0-4,Perempuan,1503,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KAPUK,0-4,Perempuan,6390,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,0-4,Perempuan,3769,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,0-4,Perempuan,665,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,0-4,Perempuan,624,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,0-4,Perempuan,1108,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,0-4,Perempuan,1136,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,0-4,Perempuan,968,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,0-4,Perempuan,1465,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,0-4,Perempuan,1638,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,0-4,Perempuan,513,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,0-4,Perempuan,802,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,0-4,Perempuan,556,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,0-4,Perempuan,441,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,0-4,Perempuan,219,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,0-4,Perempuan,723,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,0-4,Perempuan,206,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,0-4,Perempuan,408,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,0-4,Perempuan,426,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,0-4,Perempuan,1135,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,0-4,Perempuan,732,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,0-4,Perempuan,1033,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,KRENDANG,0-4,Perempuan,889,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,0-4,Perempuan,1369,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,0-4,Perempuan,1148,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,0-4,Perempuan,833,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,0-4,Perempuan,840,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,ROA MALAKA,0-4,Perempuan,89,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI SELATAN,0-4,Perempuan,545,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,0-4,Perempuan,2465,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,0-4,Perempuan,1848,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,0-4,Perempuan,1847,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,0-4,Perempuan,1052,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,0-4,Perempuan,2425,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,0-4,Perempuan,1860,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,0-4,Perempuan,1472,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,0-4,Perempuan,3328,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,0-4,Perempuan,3340,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,0-4,Perempuan,4021,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,0-4,Perempuan,2549,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,0-4,Perempuan,3319,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,0-4,Perempuan,2749,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,0-4,Perempuan,682,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,0-4,Perempuan,1179,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,0-4,Perempuan,1211,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,0-4,Perempuan,1223,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,0-4,Perempuan,959,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,0-4,Perempuan,2491,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,0-4,Perempuan,1915,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,0-4,Perempuan,1455,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,0-4,Perempuan,2076,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,0-4,Perempuan,1760,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,0-4,Perempuan,1185,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,0-4,Perempuan,568,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,0-4,Perempuan,775,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,0-4,Perempuan,1537,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,0-4,Perempuan,1483,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,0-4,Perempuan,1432,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,0-4,Perempuan,982,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,0-4,Perempuan,1233,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,0-4,Perempuan,85,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,0-4,Perempuan,104,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,0-4,Perempuan,647,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,0-4,Perempuan,341,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,0-4,Perempuan,1069,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,0-4,Perempuan,1099,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,0-4,Perempuan,114,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,0-4,Perempuan,243,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0-4,Perempuan,848,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,0-4,Perempuan,888,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,0-4,Perempuan,1832,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,0-4,Perempuan,1450,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0-4,Perempuan,561,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,0-4,Perempuan,970,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,0-4,Perempuan,1606,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,0-4,Perempuan,1163,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,0-4,Perempuan,1672,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,0-4,Perempuan,2588,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,0-4,Perempuan,1592,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,0-4,Perempuan,2104,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,0-4,Perempuan,1756,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,0-4,Perempuan,2261,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,0-4,Perempuan,1660,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,0-4,Perempuan,1832,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,0-4,Perempuan,1761,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,0-4,Perempuan,1602,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,0-4,Perempuan,1837,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,0-4,Perempuan,1394,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,0-4,Perempuan,1820,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,0-4,Perempuan,960,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,0-4,Perempuan,1078,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,0-4,Perempuan,80,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,0-4,Perempuan,295,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,0-4,Perempuan,536,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,0-4,Perempuan,66,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,0-4,Perempuan,195,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,0-4,Perempuan,97,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PULO,0-4,Perempuan,175,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,0-4,Perempuan,451,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,0-4,Perempuan,1512,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,0-4,Perempuan,1355,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,0-4,Perempuan,856,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,0-4,Perempuan,1906,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,0-4,Perempuan,1017,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,0-4,Perempuan,1084,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0-4,Perempuan,858,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,0-4,Perempuan,409,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,0-4,Perempuan,2696,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,0-4,Perempuan,2546,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,0-4,Perempuan,1785,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,0-4,Perempuan,2380,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,0-4,Perempuan,1783,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,0-4,Perempuan,1785,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,0-4,Perempuan,1164,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,0-4,Perempuan,2143,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,0-4,Perempuan,2359,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,0-4,Perempuan,1641,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,0-4,Perempuan,1876,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,0-4,Perempuan,1241,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,0-4,Perempuan,1125,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,0-4,Perempuan,1087,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PALMERIAM,0-4,Perempuan,818,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,0-4,Perempuan,608,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,0-4,Perempuan,1294,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,0-4,Perempuan,1492,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,0-4,Perempuan,1725,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,0-4,Perempuan,1655,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,0-4,Perempuan,1123,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,0-4,Perempuan,1492,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,0-4,Perempuan,1647,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATI,0-4,Perempuan,1271,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,0-4,Perempuan,1217,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,0-4,Perempuan,1489,
