tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,65-69,Laki-Laki,58,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,65-69,Laki-Laki,135,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,65-69,Laki-Laki,213,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,65-69,Laki-Laki,46,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,65-69,Laki-Laki,93,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,65-69,Laki-Laki,47,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PULO,65-69,Laki-Laki,112,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,65-69,Laki-Laki,206,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,65-69,Laki-Laki,534,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,65-69,Laki-Laki,406,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,65-69,Laki-Laki,251,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,65-69,Laki-Laki,496,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,65-69,Laki-Laki,239,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,65-69,Laki-Laki,333,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,65-69,Laki-Laki,293,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,65-69,Laki-Laki,152,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,65-69,Laki-Laki,691,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,65-69,Laki-Laki,670,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,65-69,Laki-Laki,394,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,65-69,Laki-Laki,715,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,65-69,Laki-Laki,495,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,65-69,Laki-Laki,375,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,65-69,Laki-Laki,347,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,65-69,Laki-Laki,705,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,65-69,Laki-Laki,717,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,65-69,Laki-Laki,457,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,65-69,Laki-Laki,510,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,65-69,Laki-Laki,446,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,65-69,Laki-Laki,383,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,65-69,Laki-Laki,361,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PALMERIAM,65-69,Laki-Laki,289,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,65-69,Laki-Laki,229,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,65-69,Laki-Laki,488,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,65-69,Laki-Laki,454,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,65-69,Laki-Laki,543,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,65-69,Laki-Laki,426,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,65-69,Laki-Laki,256,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,65-69,Laki-Laki,498,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,65-69,Laki-Laki,566,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATI,65-69,Laki-Laki,481,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,65-69,Laki-Laki,340,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,65-69,Laki-Laki,491,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BALI MESTER,65-69,Laki-Laki,207,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,65-69,Laki-Laki,314,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,65-69,Laki-Laki,554,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,65-69,Laki-Laki,872,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,65-69,Laki-Laki,435,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,65-69,Laki-Laki,597,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,65-69,Laki-Laki,373,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,TENGAH,65-69,Laki-Laki,521,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,DUKUH,65-69,Laki-Laki,299,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,65-69,Laki-Laki,660,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,65-69,Laki-Laki,342,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,CILILITAN,65-69,Laki-Laki,544,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,CAWANG,65-69,Laki-Laki,424,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,GEDONG,65-69,Laki-Laki,488,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,BARU,65-69,Laki-Laki,203,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,65-69,Laki-Laki,574,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,KALISARI,65-69,Laki-Laki,514,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,PEKAYON,65-69,Laki-Laki,473,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,JATINEGARA,65-69,Laki-Laki,781,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,RAWA TERATE,65-69,Laki-Laki,257,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,65-69,Laki-Laki,1139,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,65-69,Laki-Laki,700,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PULO GEBANG,65-69,Laki-Laki,1281,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,65-69,Laki-Laki,330,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,65-69,Laki-Laki,478,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,65-69,Laki-Laki,940,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,65-69,Laki-Laki,965,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,KLENDER,65-69,Laki-Laki,965,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,65-69,Laki-Laki,1161,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,65-69,Laki-Laki,441,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,65-69,Laki-Laki,414,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,65-69,Laki-Laki,549,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,65-69,Laki-Laki,518,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,65-69,Laki-Laki,335,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,65-69,Laki-Laki,692,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,65-69,Laki-Laki,226,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,65-69,Laki-Laki,628,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,65-69,Laki-Laki,837,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,65-69,Laki-Laki,881,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,65-69,Laki-Laki,673,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,65-69,Laki-Laki,502,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,65-69,Laki-Laki,455,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,65-69,Laki-Laki,345,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,65-69,Laki-Laki,220,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,65-69,Laki-Laki,227,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,MUNJUL,65-69,Laki-Laki,266,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,SETU,65-69,Laki-Laki,215,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,65-69,Laki-Laki,336,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,65-69,Laki-Laki,824,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CEGER,65-69,Laki-Laki,243,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,70-74,Laki-Laki,33,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,70-74,Laki-Laki,17,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,70-74,Laki-Laki,12,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,70-74,Laki-Laki,12,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,70-74,Laki-Laki,25,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,70-74,Laki-Laki,19,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,GAMBIR,70-74,Laki-Laki,18,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,70-74,Laki-Laki,176,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,70-74,Laki-Laki,200,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,70-74,Laki-Laki,142,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,70-74,Laki-Laki,111,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,70-74,Laki-Laki,158,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,70-74,Laki-Laki,230,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,70-74,Laki-Laki,240,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,70-74,Laki-Laki,225,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,70-74,Laki-Laki,203,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,70-74,Laki-Laki,257,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,70-74,Laki-Laki,183,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,70-74,Laki-Laki,210,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,70-74,Laki-Laki,171,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,70-74,Laki-Laki,223,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,70-74,Laki-Laki,214,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,70-74,Laki-Laki,252,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,70-74,Laki-Laki,213,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,70-74,Laki-Laki,136,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,70-74,Laki-Laki,62,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,70-74,Laki-Laki,78,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,70-74,Laki-Laki,173,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,70-74,Laki-Laki,219,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,70-74,Laki-Laki,126,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,70-74,Laki-Laki,168,
2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,70-74,Laki-Laki,209,
2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,70-74,Laki-Laki,252,
2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,70-74,Laki-Laki,164,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,MENTENG,70-74,Laki-Laki,222,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,70-74,Laki-Laki,170,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,CIKINI,70-74,Laki-Laki,72,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,GONDANGDIA,70-74,Laki-Laki,69,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,KEBON SIRIH,70-74,Laki-Laki,97,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,GELORA,70-74,Laki-Laki,20,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,70-74,Laki-Laki,153,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,70-74,Laki-Laki,131,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,70-74,Laki-Laki,207,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,70-74,Laki-Laki,193,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,70-74,Laki-Laki,200,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,70-74,Laki-Laki,108,
2018,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,70-74,Laki-Laki,270,
2018,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,70-74,Laki-Laki,139,
2018,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,70-74,Laki-Laki,112,
2018,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,70-74,Laki-Laki,233,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,70-74,Laki-Laki,419,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,70-74,Laki-Laki,100,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,70-74,Laki-Laki,274,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,70-74,Laki-Laki,637,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,70-74,Laki-Laki,738,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,70-74,Laki-Laki,176,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,70-74,Laki-Laki,473,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,70-74,Laki-Laki,233,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,70-74,Laki-Laki,164,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,70-74,Laki-Laki,326,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,70-74,Laki-Laki,698,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,70-74,Laki-Laki,226,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,70-74,Laki-Laki,146,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,70-74,Laki-Laki,449,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,70-74,Laki-Laki,333,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,70-74,Laki-Laki,217,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,70-74,Laki-Laki,154,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,70-74,Laki-Laki,201,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,70-74,Laki-Laki,218,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,70-74,Laki-Laki,232,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,70-74,Laki-Laki,103,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,70-74,Laki-Laki,314,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,70-74,Laki-Laki,203,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,70-74,Laki-Laki,178,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,70-74,Laki-Laki,379,
2018,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,70-74,Laki-Laki,347,
2018,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,70-74,Laki-Laki,514,
2018,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,70-74,Laki-Laki,150,
2018,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,70-74,Laki-Laki,566,
2018,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,70-74,Laki-Laki,479,
2018,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,70-74,Laki-Laki,418,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,70-74,Laki-Laki,427,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,70-74,Laki-Laki,369,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,70-74,Laki-Laki,367,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,70-74,Laki-Laki,143,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KAPUK,70-74,Laki-Laki,470,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,70-74,Laki-Laki,378,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,70-74,Laki-Laki,171,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,70-74,Laki-Laki,237,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,70-74,Laki-Laki,281,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,70-74,Laki-Laki,377,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,70-74,Laki-Laki,263,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,70-74,Laki-Laki,422,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,70-74,Laki-Laki,337,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,70-74,Laki-Laki,210,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,70-74,Laki-Laki,173,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,70-74,Laki-Laki,170,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,70-74,Laki-Laki,133,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,70-74,Laki-Laki,98,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,70-74,Laki-Laki,130,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,70-74,Laki-Laki,130,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,70-74,Laki-Laki,124,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,70-74,Laki-Laki,103,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,70-74,Laki-Laki,139,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,70-74,Laki-Laki,173,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,70-74,Laki-Laki,221,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KRENDANG,70-74,Laki-Laki,139,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,70-74,Laki-Laki,154,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,70-74,Laki-Laki,210,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,70-74,Laki-Laki,150,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,70-74,Laki-Laki,206,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ROA MALAKA,70-74,Laki-Laki,63,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI SELATAN,70-74,Laki-Laki,131,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,70-74,Laki-Laki,340,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,70-74,Laki-Laki,248,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,70-74,Laki-Laki,166,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,70-74,Laki-Laki,168,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,70-74,Laki-Laki,613,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,70-74,Laki-Laki,435,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,70-74,Laki-Laki,300,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,70-74,Laki-Laki,322,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,70-74,Laki-Laki,220,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,70-74,Laki-Laki,358,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,70-74,Laki-Laki,181,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,70-74,Laki-Laki,332,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,70-74,Laki-Laki,438,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,70-74,Laki-Laki,132,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,70-74,Laki-Laki,137,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,70-74,Laki-Laki,198,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,70-74,Laki-Laki,256,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,70-74,Laki-Laki,120,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,70-74,Laki-Laki,246,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,70-74,Laki-Laki,393,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,70-74,Laki-Laki,204,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,70-74,Laki-Laki,304,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,70-74,Laki-Laki,296,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,70-74,Laki-Laki,234,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,70-74,Laki-Laki,154,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,70-74,Laki-Laki,194,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,70-74,Laki-Laki,232,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,70-74,Laki-Laki,275,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,70-74,Laki-Laki,253,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,70-74,Laki-Laki,155,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,70-74,Laki-Laki,230,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,70-74,Laki-Laki,24,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,70-74,Laki-Laki,31,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,70-74,Laki-Laki,95,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,70-74,Laki-Laki,76,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,70-74,Laki-Laki,171,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,70-74,Laki-Laki,171,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,70-74,Laki-Laki,52,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,70-74,Laki-Laki,38,
